,unique_id,ds,y,temperature_min,temperature_max,is_weekday
916,Victoria,2017-07-05,134084.665,10.1,15.8,True
917,Victoria,2017-07-06,137899.71499999994,4.8,15.0,True
918,Victoria,2017-07-07,134078.06999999998,8.0,14.2,True
919,Victoria,2017-07-08,123687.97,5.3,13.5,False
920,Victoria,2017-07-09,116064.03,7.3,14.6,False
921,Victoria,2017-07-10,133132.32499999998,7.0,16.0,True
922,Victoria,2017-07-11,137352.78,6.9,14.3,True
923,Victoria,2017-07-12,138152.10499999998,3.2,15.1,True
924,Victoria,2017-07-13,134622.38999999998,4.8,13.3,True
925,Victoria,2017-07-14,131387.745,9.9,15.9,True
926,Victoria,2017-07-15,124486.69500000002,4.5,12.0,False
927,Victoria,2017-07-16,119927.64,3.0,12.5,False
928,Victoria,2017-07-17,131868.24,5.7,15.3,True
929,Victoria,2017-07-18,136121.83500000002,9.7,14.5,True
930,Victoria,2017-07-19,133906.25999999998,8.9,13.2,True
931,Victoria,2017-07-20,139316.28999999998,7.9,10.7,True
932,Victoria,2017-07-21,140073.895,3.3,13.8,True
933,Victoria,2017-07-22,122397.13,5.4,12.4,False
934,Victoria,2017-07-23,118007.66500000002,8.4,14.1,False
935,Victoria,2017-07-24,136330.59,8.1,16.1,True
936,Victoria,2017-07-25,129699.26500000006,9.8,17.2,True
937,Victoria,2017-07-26,133198.34,10.9,15.0,True
938,Victoria,2017-07-27,136003.915,4.4,14.2,True
939,Victoria,2017-07-28,130432.05000000006,6.2,14.3,True
940,Victoria,2017-07-29,111331.23500000004,9.7,17.9,False
941,Victoria,2017-07-30,107580.495,11.3,18.1,False
942,Victoria,2017-07-31,132276.88000000006,6.7,14.8,True
943,Victoria,2017-08-01,137617.88000000006,3.5,15.5,True
944,Victoria,2017-08-02,140729.185,3.4,12.9,True
945,Victoria,2017-08-03,151355.4299999999,3.1,9.0,True
946,Victoria,2017-08-04,141647.895,4.3,12.1,True
947,Victoria,2017-08-05,116696.45499999994,8.8,14.2,False
948,Victoria,2017-08-06,117351.13999999994,9.0,13.0,False
949,Victoria,2017-08-07,138963.17500000002,7.7,12.3,True
950,Victoria,2017-08-08,139108.43499999994,7.9,15.0,True
951,Victoria,2017-08-09,130044.37500000006,8.9,16.8,True
952,Victoria,2017-08-10,122361.92500000006,11.4,18.8,True
953,Victoria,2017-08-11,122862.34500000002,10.3,16.4,True
954,Victoria,2017-08-12,113669.45,10.3,17.9,False
955,Victoria,2017-08-13,106274.56,9.4,18.7,False
956,Victoria,2017-08-14,121533.955,12.3,20.1,True
957,Victoria,2017-08-15,127193.30000000006,10.4,17.5,True
958,Victoria,2017-08-16,121445.38000000002,12.1,18.1,True
959,Victoria,2017-08-17,129223.80499999998,9.3,15.6,True
960,Victoria,2017-08-18,133562.985,8.0,12.2,True
961,Victoria,2017-08-19,124852.67,5.9,11.8,False
962,Victoria,2017-08-20,119798.99499999994,5.1,13.3,False
963,Victoria,2017-08-21,140410.295,6.8,12.7,True
964,Victoria,2017-08-22,133809.45500000002,5.7,16.8,True
965,Victoria,2017-08-23,133056.82,8.3,18.1,True
966,Victoria,2017-08-24,135619.93999999994,5.2,13.3,True
967,Victoria,2017-08-25,133666.57499999995,4.9,15.0,True
968,Victoria,2017-08-26,117444.10000000002,9.9,15.3,False
969,Victoria,2017-08-27,115177.935,5.8,10.7,False
970,Victoria,2017-08-28,139414.49500000002,5.8,11.8,True
971,Victoria,2017-08-29,139814.04,5.4,12.9,True
972,Victoria,2017-08-30,137513.46499999994,7.7,13.8,True
973,Victoria,2017-08-31,133982.25499999998,4.0,16.7,True
974,Victoria,2017-09-01,128707.425,3.7,17.0,True
975,Victoria,2017-09-02,114098.115,7.3,18.4,False
976,Victoria,2017-09-03,103964.33,13.4,17.2,False
977,Victoria,2017-09-04,128001.055,8.8,13.7,True
978,Victoria,2017-09-05,137696.66999999995,6.5,13.3,True
979,Victoria,2017-09-06,134819.94499999998,6.7,15.1,True
980,Victoria,2017-09-07,133405.71999999994,7.9,15.2,True
981,Victoria,2017-09-08,132543.09999999995,8.0,13.5,True
982,Victoria,2017-09-09,120454.01,7.1,14.9,False
983,Victoria,2017-09-10,114584.065,5.3,16.1,False
984,Victoria,2017-09-11,127169.03,8.1,18.1,True
985,Victoria,2017-09-12,130906.89,12.2,19.9,True
986,Victoria,2017-09-13,127192.315,13.3,16.4,True
987,Victoria,2017-09-14,131986.8049999999,5.8,15.3,True
988,Victoria,2017-09-15,128761.60499999998,9.6,16.7,True
989,Victoria,2017-09-16,111301.56,7.4,13.3,False
990,Victoria,2017-09-17,104766.0,4.0,18.1,False
991,Victoria,2017-09-18,115123.54,10.5,22.0,True
992,Victoria,2017-09-19,124033.95500000002,9.0,13.9,True
993,Victoria,2017-09-20,123461.38,6.0,19.2,True
994,Victoria,2017-09-21,119309.93,11.6,23.6,True
995,Victoria,2017-09-22,116611.25,12.8,25.6,True
996,Victoria,2017-09-23,101012.28999999996,14.8,30.6,False
997,Victoria,2017-09-24,92608.24000000002,12.9,19.9,False
998,Victoria,2017-09-25,119126.485,10.3,14.2,True
999,Victoria,2017-09-26,124452.94000000002,5.0,15.1,True
1000,Victoria,2017-09-27,119028.07,9.6,24.6,True
1001,Victoria,2017-09-28,116655.85499999998,10.4,18.5,True
1002,Victoria,2017-09-29,102847.25500000002,10.6,18.4,True
1003,Victoria,2017-09-30,100701.82000000002,11.0,15.4,False
1004,Victoria,2017-10-01,103556.74,9.7,17.2,False
1005,Victoria,2017-10-02,119226.42000000006,9.5,16.4,True
1006,Victoria,2017-10-03,118856.415,6.8,22.3,True
1007,Victoria,2017-10-04,114604.62,8.5,20.8,True
1008,Victoria,2017-10-05,113134.57999999994,11.7,19.4,True
1009,Victoria,2017-10-06,118359.28,10.1,15.0,True
1010,Victoria,2017-10-07,101974.595,7.2,23.7,False
1011,Victoria,2017-10-08,97053.54500000004,11.1,25.3,False
1012,Victoria,2017-10-09,111432.365,14.0,18.7,True
1013,Victoria,2017-10-10,116556.425,8.0,18.8,True
1014,Victoria,2017-10-11,114133.53999999994,9.8,25.6,True
1015,Victoria,2017-10-12,113957.73500000002,10.5,19.2,True
1016,Victoria,2017-10-13,117048.725,13.1,16.7,True
1017,Victoria,2017-10-14,102037.165,8.2,16.1,False
1018,Victoria,2017-10-15,98108.81500000002,6.8,17.6,False
1019,Victoria,2017-10-16,115907.39500000002,11.3,28.6,True
1020,Victoria,2017-10-17,117470.21999999994,12.8,30.2,True
1021,Victoria,2017-10-18,121087.09999999998,14.5,30.9,True
1022,Victoria,2017-10-19,118201.175,21.7,25.6,True
1023,Victoria,2017-10-20,108412.66500000002,11.3,16.2,True
1024,Victoria,2017-10-21,102195.97500000002,11.0,15.4,False
1025,Victoria,2017-10-22,100571.03999999996,11.1,16.0,False
1026,Victoria,2017-10-23,115549.43499999998,11.9,19.0,True
1027,Victoria,2017-10-24,118010.31,12.1,20.5,True
1028,Victoria,2017-10-25,115813.02999999994,13.3,18.5,True
1029,Victoria,2017-10-26,117333.445,12.9,16.8,True
1030,Victoria,2017-10-27,112633.265,10.3,27.4,True
1031,Victoria,2017-10-28,100746.41999999995,15.0,21.4,False
1032,Victoria,2017-10-29,92182.955,11.5,28.6,False
1033,Victoria,2017-10-30,112227.65000000004,8.8,17.0,True
1034,Victoria,2017-10-31,116179.47000000002,8.1,16.4,True
1035,Victoria,2017-11-01,116632.08999999998,11.9,18.0,True
1036,Victoria,2017-11-02,120470.78500000002,11.3,17.4,True
1037,Victoria,2017-11-03,113451.99499999998,9.4,16.6,True
1038,Victoria,2017-11-04,101610.81499999996,8.3,15.8,False
1039,Victoria,2017-11-05,95368.165,6.4,17.6,False
1040,Victoria,2017-11-06,104632.79,10.9,16.1,True
1041,Victoria,2017-11-07,100592.295,10.0,15.8,True
1042,Victoria,2017-11-08,111738.485,12.1,16.9,True
1043,Victoria,2017-11-09,113539.935,8.7,21.8,True
1044,Victoria,2017-11-10,115156.44499999998,12.1,27.2,True
1045,Victoria,2017-11-11,104194.345,14.8,24.7,False
1046,Victoria,2017-11-12,98774.23499999996,13.2,23.3,False
1047,Victoria,2017-11-13,125795.84000000004,13.7,33.0,True
1048,Victoria,2017-11-14,135420.81999999998,18.2,33.9,True
1049,Victoria,2017-11-15,130385.05,21.5,31.4,True
1050,Victoria,2017-11-16,116715.965,18.1,21.3,True
1051,Victoria,2017-11-17,117797.62000000004,16.4,26.8,True
1052,Victoria,2017-11-18,106730.21,16.1,28.1,False
1053,Victoria,2017-11-19,101256.78,15.1,29.3,False
1054,Victoria,2017-11-20,128658.26999999996,16.6,30.8,True
1055,Victoria,2017-11-21,137151.495,17.8,32.9,True
1056,Victoria,2017-11-22,138882.25,18.7,32.6,True
1057,Victoria,2017-11-23,135162.11500000002,16.2,31.9,True
1058,Victoria,2017-11-24,133951.29,18.6,30.7,True
1059,Victoria,2017-11-25,121219.595,19.3,32.5,False
1060,Victoria,2017-11-26,108717.875,19.4,28.3,False
1061,Victoria,2017-11-27,115429.005,16.5,21.2,True
1062,Victoria,2017-11-28,129798.46999999994,13.7,31.0,True
1063,Victoria,2017-11-29,151730.94999999995,18.5,35.8,True
1064,Victoria,2017-11-30,154632.33500000002,22.5,34.9,True
1065,Victoria,2017-12-01,125141.89999999998,21.5,23.5,True
1066,Victoria,2017-12-02,99234.22,14.7,16.4,False
1067,Victoria,2017-12-03,92487.705,11.5,17.1,False
1068,Victoria,2017-12-04,111625.98,12.4,17.5,True
1069,Victoria,2017-12-05,113063.675,10.8,22.8,True
1070,Victoria,2017-12-06,115383.13,13.6,21.3,True
1071,Victoria,2017-12-07,115736.97,11.6,21.9,True
1072,Victoria,2017-12-08,109568.47,11.4,18.7,True
1073,Victoria,2017-12-09,99334.80000000002,12.7,23.0,False
1074,Victoria,2017-12-10,97715.01,14.5,22.2,False
1075,Victoria,2017-12-11,114680.185,16.4,20.7,True
1076,Victoria,2017-12-12,121945.17500000002,15.8,26.4,True
1077,Victoria,2017-12-13,146933.095,15.8,37.6,True
1078,Victoria,2017-12-14,129280.81,20.5,23.1,True
1079,Victoria,2017-12-15,120821.05499999992,14.1,26.4,True
1080,Victoria,2017-12-16,110154.36000000004,13.8,24.6,False
1081,Victoria,2017-12-17,107212.84,15.7,24.5,False
1082,Victoria,2017-12-18,138949.675,17.1,33.0,True
1083,Victoria,2017-12-19,142870.39500000002,19.7,37.4,True
1084,Victoria,2017-12-20,114916.98999999996,15.8,24.5,True
1085,Victoria,2017-12-21,114462.53000000006,12.3,23.7,True
1086,Victoria,2017-12-22,116428.79000000002,13.6,27.7,True
1087,Victoria,2017-12-23,109364.01,14.7,30.2,False
1088,Victoria,2017-12-24,92856.22999999997,15.8,19.4,False
1089,Victoria,2017-12-25,85094.37499999999,15.1,21.4,True
1090,Victoria,2017-12-26,98638.855,12.5,30.5,True
1091,Victoria,2017-12-27,128753.755,17.3,34.5,True
1092,Victoria,2017-12-28,130699.15499999994,24.0,32.8,True
1093,Victoria,2017-12-29,115572.045,18.6,24.4,True
1094,Victoria,2017-12-30,96358.975,15.6,21.3,False
1095,Victoria,2017-12-31,95700.48,12.0,25.7,False
1096,Victoria,2018-01-01,95959.68499999998,16.6,25.3,True
1097,Victoria,2018-01-02,105277.85000000002,16.4,21.8,True
1098,Victoria,2018-01-03,106373.82500000004,14.6,21.0,True
1099,Victoria,2018-01-04,113337.68499999994,14.1,23.6,True
1100,Victoria,2018-01-05,123247.735,14.7,30.7,True
1101,Victoria,2018-01-06,133705.845,18.8,41.7,False
1102,Victoria,2018-01-07,107142.81500000002,18.7,21.8,False
1103,Victoria,2018-01-08,118832.07,17.3,21.9,True
1104,Victoria,2018-01-09,111361.04999999994,15.7,22.5,True
1105,Victoria,2018-01-10,116530.04,13.6,25.6,True
1106,Victoria,2018-01-11,139607.90499999994,15.5,34.5,True
1107,Victoria,2018-01-12,132022.86999999994,20.4,30.0,True
1108,Victoria,2018-01-13,98977.05,16.0,20.9,False
1109,Victoria,2018-01-14,92021.68000000002,12.7,19.5,False
1110,Victoria,2018-01-15,109389.095,14.6,20.9,True
1111,Victoria,2018-01-16,116074.03,12.9,26.9,True
1112,Victoria,2018-01-17,129286.36500000006,12.4,30.3,True
1113,Victoria,2018-01-18,154648.06500000006,16.6,40.0,True
1114,Victoria,2018-01-19,165070.595,22.5,40.3,True
1115,Victoria,2018-01-20,124825.02499999998,20.3,24.6,False
1116,Victoria,2018-01-21,127305.19999999994,21.0,28.2,False
1117,Victoria,2018-01-22,137955.42500000002,20.5,23.9,True
1118,Victoria,2018-01-23,128314.46999999994,18.0,23.6,True
1119,Victoria,2018-01-24,128899.76500000006,14.8,23.3,True
1120,Victoria,2018-01-25,139245.21,17.1,26.6,True
1121,Victoria,2018-01-26,128599.46000000006,19.4,28.4,True
1122,Victoria,2018-01-27,139114.58500000002,21.2,33.2,False
1123,Victoria,2018-01-28,159436.69000000006,22.7,38.1,False
1124,Victoria,2018-01-29,160437.56500000006,27.8,33.5,True
1125,Victoria,2018-01-30,115239.57,15.6,21.0,True
1126,Victoria,2018-01-31,108524.18,14.6,19.1,True
1127,Victoria,2018-02-01,109949.21,12.1,22.5,True
1128,Victoria,2018-02-02,112946.34000000004,13.4,22.1,True
1129,Victoria,2018-02-03,104947.325,15.8,28.1,False
1130,Victoria,2018-02-04,106065.93499999998,14.7,25.7,False
1131,Victoria,2018-02-05,126465.96000000002,17.0,25.7,True
1132,Victoria,2018-02-06,137539.725,17.7,29.9,True
1133,Victoria,2018-02-07,159307.315,18.7,37.4,True
1134,Victoria,2018-02-08,149473.00999999995,20.6,27.5,True
1135,Victoria,2018-02-09,137101.87000000002,20.4,24.9,True
1136,Victoria,2018-02-10,118113.8,18.7,30.3,False
1137,Victoria,2018-02-11,100440.29,15.5,21.2,False
1138,Victoria,2018-02-12,116209.13,16.3,23.6,True
1139,Victoria,2018-02-13,124882.71500000004,13.6,29.0,True
1140,Victoria,2018-02-14,115269.5,17.5,23.3,True
1141,Victoria,2018-02-15,117260.24499999994,13.5,24.2,True
1142,Victoria,2018-02-16,114736.355,15.7,22.2,True
1143,Victoria,2018-02-17,105799.935,12.4,25.3,False
1144,Victoria,2018-02-18,105085.51499999998,13.6,24.0,False
1145,Victoria,2018-02-19,113116.425,17.6,25.4,True
1146,Victoria,2018-02-20,120035.38500000002,14.1,29.5,True
1147,Victoria,2018-02-21,124481.415,16.0,29.3,True
1148,Victoria,2018-02-22,133607.065,20.3,31.0,True
1149,Victoria,2018-02-23,136328.345,21.2,33.5,True
1150,Victoria,2018-02-24,119226.43499999998,22.7,31.6,False
1151,Victoria,2018-02-25,96305.06999999998,16.2,19.8,False
1152,Victoria,2018-02-26,117952.365,14.3,26.5,True
1153,Victoria,2018-02-27,127894.28500000006,14.9,31.3,True
1154,Victoria,2018-02-28,123400.17,20.0,30.9,True
1155,Victoria,2018-03-01,117346.25999999998,16.2,20.5,True
1156,Victoria,2018-03-02,119960.33000000002,14.5,22.8,True
1157,Victoria,2018-03-03,111096.30499999996,13.9,32.7,False
1158,Victoria,2018-03-04,101334.19999999998,15.8,21.0,False
1159,Victoria,2018-03-05,112527.285,14.9,21.1,True
1160,Victoria,2018-03-06,113850.81,12.5,27.6,True
1161,Victoria,2018-03-07,122717.49999999994,14.4,28.5,True
1162,Victoria,2018-03-08,128732.59,14.9,30.5,True
1163,Victoria,2018-03-09,127805.48500000002,14.6,28.8,True
1164,Victoria,2018-03-10,120398.885,14.3,35.1,False
1165,Victoria,2018-03-11,104486.18,17.0,22.8,False
1166,Victoria,2018-03-12,97542.30999999998,16.7,20.9,True
1167,Victoria,2018-03-13,112663.625,14.6,20.5,True
1168,Victoria,2018-03-14,114195.34999999998,12.8,21.3,True
1169,Victoria,2018-03-15,116045.27,15.3,20.8,True
1170,Victoria,2018-03-16,116284.345,12.5,24.4,True
1171,Victoria,2018-03-17,110715.12000000002,15.4,32.0,False
1172,Victoria,2018-03-18,97262.70500000002,22.6,23.1,False
1173,Victoria,2018-03-19,111617.94500000002,13.2,28.0,True
1174,Victoria,2018-03-20,110794.26,15.4,19.2,True
1175,Victoria,2018-03-21,111254.315,11.2,25.1,True
1176,Victoria,2018-03-22,115020.505,12.3,28.1,True
1177,Victoria,2018-03-23,119298.325,15.2,29.4,True
1178,Victoria,2018-03-24,112312.69499999998,20.2,24.2,False
1179,Victoria,2018-03-25,98918.515,17.8,25.4,False
1180,Victoria,2018-03-26,112488.215,10.7,18.5,True
1181,Victoria,2018-03-27,116809.36500000002,9.6,22.6,True
1182,Victoria,2018-03-28,117744.00499999998,11.3,30.3,True
1183,Victoria,2018-03-29,116457.26,16.5,21.8,True
1184,Victoria,2018-03-30,97070.345,12.2,23.3,True
1185,Victoria,2018-03-31,99687.63999999998,13.2,22.4,False
1186,Victoria,2018-04-01,98817.03,13.0,27.7,False
1187,Victoria,2018-04-02,98258.25,14.9,20.9,True
1188,Victoria,2018-04-03,113381.53,13.4,19.8,True
1189,Victoria,2018-04-04,115974.61,13.3,20.6,True
1190,Victoria,2018-04-05,117551.695,13.3,18.7,True
1191,Victoria,2018-04-06,115979.07,13.8,21.2,True
1192,Victoria,2018-04-07,105938.475,9.8,21.6,False
1193,Victoria,2018-04-08,100571.165,11.8,29.9,False
1194,Victoria,2018-04-09,118702.92500000002,15.9,25.7,True
1195,Victoria,2018-04-10,122423.01000000002,14.8,28.8,True
1196,Victoria,2018-04-11,121944.99499999998,18.1,27.3,True
1197,Victoria,2018-04-12,119876.63000000002,15.9,26.5,True
1198,Victoria,2018-04-13,113609.76,11.9,25.9,True
1199,Victoria,2018-04-14,105135.305,13.5,16.1,False
1200,Victoria,2018-04-15,104123.39000000004,9.7,19.1,False
1201,Victoria,2018-04-16,115694.63999999998,13.1,21.0,True
1202,Victoria,2018-04-17,121092.85499999998,13.2,16.6,True
1203,Victoria,2018-04-18,120784.875,6.2,19.4,True
1204,Victoria,2018-04-19,120448.935,11.0,22.3,True
1205,Victoria,2018-04-20,118324.09,8.9,20.2,True
1206,Victoria,2018-04-21,107479.25999999997,11.9,22.8,False
1207,Victoria,2018-04-22,103662.05,11.2,20.4,False
1208,Victoria,2018-04-23,117799.97000000002,11.9,26.9,True
1209,Victoria,2018-04-24,117642.645,13.7,24.6,True
1210,Victoria,2018-04-25,106654.955,15.7,20.1,True
1211,Victoria,2018-04-26,117617.51,11.9,17.5,True
1212,Victoria,2018-04-27,119079.465,11.6,17.8,True
1213,Victoria,2018-04-28,108613.37999999996,7.7,18.3,False
1214,Victoria,2018-04-29,105277.715,10.5,18.0,False
1215,Victoria,2018-04-30,121551.685,8.8,19.6,True
1216,Victoria,2018-05-01,122642.23499999994,7.2,23.4,True
1217,Victoria,2018-05-02,118716.59500000002,10.2,23.2,True
1218,Victoria,2018-05-03,117357.835,14.5,24.4,True
1219,Victoria,2018-05-04,116870.46000000006,11.5,17.2,True
1220,Victoria,2018-05-05,106892.995,12.1,21.6,False
1221,Victoria,2018-05-06,105840.39,9.9,21.7,False
1222,Victoria,2018-05-07,118254.55499999998,12.0,19.5,True
1223,Victoria,2018-05-08,122876.865,13.4,17.9,True
1224,Victoria,2018-05-09,122721.46000000002,8.0,18.4,True
1225,Victoria,2018-05-10,128518.50499999996,9.0,12.8,True
1226,Victoria,2018-05-11,133467.37,7.4,15.1,True
1227,Victoria,2018-05-12,111273.75499999996,11.0,16.9,False
1228,Victoria,2018-05-13,108729.71,13.0,16.2,False
1229,Victoria,2018-05-14,129885.95500000002,6.8,15.9,True
1230,Victoria,2018-05-15,131900.52,8.9,14.6,True
1231,Victoria,2018-05-16,133399.23,9.4,14.3,True
1232,Victoria,2018-05-17,131757.155,11.7,15.0,True
1233,Victoria,2018-05-18,127353.57499999994,12.3,17.7,True
1234,Victoria,2018-05-19,119262.145,10.6,15.5,False
1235,Victoria,2018-05-20,112349.26,11.8,16.2,False
1236,Victoria,2018-05-21,124046.805,12.6,16.7,True
1237,Victoria,2018-05-22,126922.995,13.0,17.0,True
1238,Victoria,2018-05-23,129352.83000000002,11.8,15.3,True
1239,Victoria,2018-05-24,129553.94,12.9,16.1,True
1240,Victoria,2018-05-25,127957.56999999992,9.4,14.9,True
1241,Victoria,2018-05-26,115384.08499999998,5.2,20.5,False
1242,Victoria,2018-05-27,106044.51,7.3,20.7,False
1243,Victoria,2018-05-28,119360.26500000006,12.9,20.5,True
1244,Victoria,2018-05-29,123142.76,13.7,17.9,True
1245,Victoria,2018-05-30,127830.62,7.7,15.1,True
1246,Victoria,2018-05-31,131159.9450000001,9.6,14.8,True
1247,Victoria,2018-06-01,135864.065,4.1,13.3,True
1248,Victoria,2018-06-02,123226.07500000006,3.5,13.6,False
1249,Victoria,2018-06-03,121177.585,4.3,13.8,False
1250,Victoria,2018-06-04,135385.41,4.5,14.4,True
1251,Victoria,2018-06-05,132975.13,7.5,15.0,True
1252,Victoria,2018-06-06,132038.425,5.6,19.1,True
1253,Victoria,2018-06-07,128577.62999999996,7.7,17.8,True
1254,Victoria,2018-06-08,129910.015,12.4,13.6,True
1255,Victoria,2018-06-09,120232.195,11.3,15.6,False
1256,Victoria,2018-06-10,117037.86500000006,4.1,15.3,False
1257,Victoria,2018-06-11,113420.98500000006,5.3,17.6,True
1258,Victoria,2018-06-12,127261.29499999998,7.9,16.6,True
1259,Victoria,2018-06-13,131574.605,9.5,14.1,True
1260,Victoria,2018-06-14,130544.48500000002,8.6,14.5,True
1261,Victoria,2018-06-15,133009.01,9.6,14.0,True
1262,Victoria,2018-06-16,124351.23499999994,6.9,13.1,False
1263,Victoria,2018-06-17,120785.59500000002,8.0,13.1,False
1264,Victoria,2018-06-18,138518.735,9.5,12.0,True
1265,Victoria,2018-06-19,143830.12,3.0,14.5,True
1266,Victoria,2018-06-20,141305.88000000006,4.3,15.3,True
1267,Victoria,2018-06-21,143542.01999999993,4.0,15.1,True
1268,Victoria,2018-06-22,140296.40000000002,4.3,15.0,True
1269,Victoria,2018-06-23,132165.425,6.0,12.8,False
1270,Victoria,2018-06-24,125850.58000000006,9.0,13.1,False
1271,Victoria,2018-06-25,141972.715,8.4,12.6,True
1272,Victoria,2018-06-26,142842.4,8.4,14.1,True
1273,Victoria,2018-06-27,148100.13,4.8,11.2,True
1274,Victoria,2018-06-28,150445.47000000006,5.3,10.6,True
1275,Victoria,2018-06-29,139188.47999999998,6.1,12.5,True
1276,Victoria,2018-06-30,125394.425,9.4,14.2,False
1277,Victoria,2018-07-01,124313.06999999998,3.5,14.7,False
1278,Victoria,2018-07-02,140713.25500000006,2.4,14.6,True
1279,Victoria,2018-07-03,135759.27500000002,4.1,14.3,True
1280,Victoria,2018-07-04,128580.975,10.4,17.1,True
1281,Victoria,2018-07-05,125861.60000000006,12.7,18.7,True
1282,Victoria,2018-07-06,124242.52,12.5,15.2,True
1283,Victoria,2018-07-07,119717.435,9.6,12.9,False
1284,Victoria,2018-07-08,114562.21500000004,9.3,13.9,False
1285,Victoria,2018-07-09,133874.47500000006,10.1,13.8,True
1286,Victoria,2018-07-10,140342.99499999994,9.3,11.5,True
1287,Victoria,2018-07-11,143461.125,6.6,11.6,True
1288,Victoria,2018-07-12,145767.10000000006,4.3,11.3,True
1289,Victoria,2018-07-13,140542.95,5.8,13.9,True
1290,Victoria,2018-07-14,124491.52999999998,4.4,15.5,False
1291,Victoria,2018-07-15,119464.315,6.0,13.8,False
1292,Victoria,2018-07-16,137446.75,7.9,12.6,True
1293,Victoria,2018-07-17,131367.08999999994,9.1,17.5,True
1294,Victoria,2018-07-18,132856.72,6.2,15.2,True
1295,Victoria,2018-07-19,133778.445,8.7,17.6,True
1296,Victoria,2018-07-20,135728.40500000006,7.2,12.1,True
1297,Victoria,2018-07-21,125928.62,6.7,14.0,False
1298,Victoria,2018-07-22,114186.79999999994,8.0,14.8,False
1299,Victoria,2018-07-23,134664.655,8.4,15.4,True
1300,Victoria,2018-07-24,132967.19000000006,8.6,15.6,True
1301,Victoria,2018-07-25,135308.29499999998,8.3,15.7,True
1302,Victoria,2018-07-26,137634.12499999994,7.7,15.1,True
1303,Victoria,2018-07-27,130119.49999999994,9.2,19.5,True
1304,Victoria,2018-07-28,116942.94000000006,8.4,18.6,False
1305,Victoria,2018-07-29,111555.0,10.8,14.6,False
1306,Victoria,2018-07-30,135422.13499999998,8.2,12.6,True
1307,Victoria,2018-07-31,129519.995,8.3,16.2,True
1308,Victoria,2018-08-01,134004.96,9.9,14.8,True
1309,Victoria,2018-08-02,129025.0,4.9,16.1,True
1310,Victoria,2018-08-03,129740.31499999994,7.8,18.4,True
1311,Victoria,2018-08-04,116238.175,8.0,15.3,False
1312,Victoria,2018-08-05,104912.38,10.6,17.6,False
1313,Victoria,2018-08-06,127198.78,9.4,13.8,True
1314,Victoria,2018-08-07,131851.015,7.3,14.8,True
1315,Victoria,2018-08-08,131939.49999999994,9.6,16.0,True
1316,Victoria,2018-08-09,135670.99000000005,5.6,15.4,True
1317,Victoria,2018-08-10,121875.355,9.4,20.0,True
1318,Victoria,2018-08-11,119988.73500000002,8.1,14.7,False
1319,Victoria,2018-08-12,115231.84999999998,5.4,14.8,False
1320,Victoria,2018-08-13,127541.57,7.9,14.9,True
1321,Victoria,2018-08-14,121073.45000000006,9.4,16.7,True
1322,Victoria,2018-08-15,122602.115,11.5,18.4,True
1323,Victoria,2018-08-16,131137.065,8.7,14.7,True
1324,Victoria,2018-08-17,125189.54,7.7,15.9,True
1325,Victoria,2018-08-18,116571.25999999994,8.9,13.8,False
1326,Victoria,2018-08-19,119707.92999999998,6.7,11.9,False
1327,Victoria,2018-08-20,138918.385,5.5,12.4,True
1328,Victoria,2018-08-21,138424.25000000006,8.6,12.4,True
1329,Victoria,2018-08-22,136240.84499999994,8.7,14.0,True
1330,Victoria,2018-08-23,131956.72499999998,5.6,16.0,True
1331,Victoria,2018-08-24,130210.94,4.8,15.4,True
1332,Victoria,2018-08-25,116471.77499999998,3.9,15.2,False
1333,Victoria,2018-08-26,111436.265,4.9,14.7,False
1334,Victoria,2018-08-27,131280.84999999998,6.8,12.9,True
1335,Victoria,2018-08-28,139563.09499999994,1.9,11.2,True
1336,Victoria,2018-08-29,136032.16,0.8,12.5,True
1337,Victoria,2018-08-30,139752.545,4.8,16.7,True
1338,Victoria,2018-08-31,130466.915,8.9,16.0,True
1339,Victoria,2018-09-01,116344.56500000006,10.5,13.4,False
1340,Victoria,2018-09-02,118402.905,5.0,12.3,False
1341,Victoria,2018-09-03,131448.995,5.0,13.1,True
1342,Victoria,2018-09-04,128192.085,3.4,19.5,True
1343,Victoria,2018-09-05,118307.15499999994,8.1,20.2,True
1344,Victoria,2018-09-06,116467.36999999998,13.8,20.6,True
1345,Victoria,2018-09-07,123583.52,8.7,15.1,True
1346,Victoria,2018-09-08,109948.615,4.2,17.5,False
1347,Victoria,2018-09-09,107838.95000000004,8.6,18.1,False
1348,Victoria,2018-09-10,123132.625,13.4,18.0,True
1349,Victoria,2018-09-11,111096.53,9.1,24.2,True
1350,Victoria,2018-09-12,112935.04,11.7,18.5,True
1351,Victoria,2018-09-13,117880.565,7.1,19.7,True
1352,Victoria,2018-09-14,111213.15000000002,10.9,22.7,True
1353,Victoria,2018-09-15,108632.35499999998,10.2,13.7,False
1354,Victoria,2018-09-16,113030.005,5.5,14.0,False
1355,Victoria,2018-09-17,118208.23999999998,6.7,18.1,True
1356,Victoria,2018-09-18,119622.28500000006,11.0,20.3,True
1357,Victoria,2018-09-19,123787.77000000006,8.5,14.7,True
1358,Victoria,2018-09-20,125335.56999999998,3.8,17.4,True
1359,Victoria,2018-09-21,120372.48,8.3,18.9,True
1360,Victoria,2018-09-22,107731.72,6.8,17.3,False
1361,Victoria,2018-09-23,107332.1,10.4,13.7,False
